language,model_type,unit_of_analysis,index,model_subtype,model_name,train_f1_micro,train_f1_macro,train_accuracy,train_precision_micro,train_precision_macro,train_recall_micro,train_recall_macro,test_f1_micro,test_f1_macro,test_accuracy,test_precision_micro,test_precision_macro,test_recall_micro,test_recall_macro
en,Dummy Classifier,title_and_first_sentence_each_paragraph,1,No Upsampling,DummyUniformSampling,0.4221989846730877,0.3270880833015665,0.0,0.389502307476607,0.2788950519108584,0.507730364873222,0.4968457001409598,0.4302548479518591,0.314237402548935,0.0,0.4181076344527456,0.2796314642715119,0.491442542787286,0.470770854603857
en,KNN,raw_text,5,Random Oversampling,kNN_ROS,0.7128988915329436,0.6744120366918065,0.0462287104622871,0.7672513984942118,0.6529742268324876,0.7464440321583179,0.8370149316323582,0.5429185158596993,0.4215120543823341,0.0,0.6678918822183254,0.4620466583802486,0.5232273838630807,0.5348062494971247
en,KNN,title,6,SMOTE,kNN_SMOTE,0.5018565684162706,0.4809573820677169,0.0,0.5495706848402423,0.4473948940277963,0.8330241187384044,0.9076621099977056,0.4896738147959169,0.38502738695348,0.0,0.519148424276245,0.3499661482456149,0.7921760391198044,0.8357578278027147
en,KNN,title_and_10_sentences,6,SMOTE,kNN_SMOTE,0.4694035279759298,0.385386702006175,0.0024330900243309,0.4913842991088829,0.3349055886768879,0.8484848484848485,0.9301020958545232,0.4783762479253128,0.3566315095308889,0.0,0.4557767081537358,0.2958319251812198,0.8288508557457213,0.9148268398268398
en,KNN,title_and_5_sentences,5,Random Oversampling,kNN_ROS,0.7145920637935168,0.6206636177359653,0.0218978102189781,0.7041220112915951,0.5848505993831035,0.8769325912183055,0.909719726165894,0.5273995982129365,0.3719106240009959,0.0,0.552126075869361,0.3844350032319312,0.6797066014669927,0.6687688955656897
en,KNN,title_and_first_paragraph,5,Random Oversampling,kNN_ROS,0.6946444305828612,0.6852789015802225,0.048661800486618,0.6165501226475997,0.603686260379017,0.9103277674706246,0.9260265032880752,0.5404990824951709,0.3785031649149794,0.0,0.5056357384711295,0.3538701162199313,0.7188264058679706,0.558587768110342
en,KNN,title_and_first_sentence_each_paragraph,7,SVMSMOTE,kNN_SVMSMOTE,0.4672830033566372,0.3882559305218114,0.0048661800486618,0.5193122724993866,0.3525790571583797,0.8268398268398268,0.9125409744889268,0.4658461127660825,0.3508901863325339,0.0,0.3647553891289618,0.254811783236896,0.7995110024449877,0.8996907854050712
en,LinearSVM,raw_text,3,RakelD Partitioning of labels,RakelD_LineaSVM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6864740936379613,0.5555617142701148,0.0970873786407767,0.7307644808855949,0.6251913945965251,0.6577017114914425,0.5169766797456187
en,LinearSVM,title,3,RakelD Partitioning of labels,RakelD_LineaSVM,0.988501674897612,0.9835607892143609,0.9708029197080292,0.9916636744030864,0.9900950593389456,0.9857761286332716,0.9780264156829942,0.5988525877413948,0.4450415677947849,0.0970873786407767,0.6553155956254514,0.5130420453192813,0.5574572127139364,0.4046497004311664
en,LinearSVM,title_and_10_sentences,3,RakelD Partitioning of labels,RakelD_LineaSVM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6541012940061299,0.48142672779428,0.087378640776699,0.7090339939290033,0.566542728202392,0.6210268948655256,0.4402584863712208
en,LinearSVM,title_and_5_sentences,3,RakelD Partitioning of labels,RakelD_LineaSVM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424757230469323,0.46864781078854,0.0485436893203883,0.7153637156461552,0.5819249638740939,0.5990220048899756,0.4193080996056529
en,LinearSVM,title_and_first_paragraph,3,RakelD Partitioning of labels,RakelD_LineaSVM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6147815458982104,0.4277196851424126,0.058252427184466,0.6702655128419818,0.5118808375519818,0.58679706601467,0.3916426613904349
en,LinearSVM,title_and_first_sentence_each_paragraph,3,RakelD Partitioning of labels,RakelD_LineaSVM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6566704596835754,0.5118459285336762,0.087378640776699,0.7200073209550806,0.6197278228710299,0.6185819070904646,0.4705111131697045
en,LogisticRegression,raw_text,17,SVMSMOTE,LogisticRegression_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6938422835719008,0.5911442226937192,0.087378640776699,0.7512123274113048,0.6921314724362304,0.6577017114914425,0.5406651064240019
en,LogisticRegression,title,13,Random Oversampling,LogisticRegression_ROS,0.9814134003100228,0.9683972237337154,0.9708029197080292,0.9706139720927848,0.9446748213820042,0.9938157081014224,0.99633415782861,0.5943112788385547,0.4397938209227269,0.0776699029126213,0.6474475721215106,0.4863320965944853,0.5550122249388753,0.4105325816457995
en,LogisticRegression,title_and_10_sentences,15,Random Oversampling,LogisticRegression_ROS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6529217732965139,0.4746910249009624,0.0776699029126213,0.7363790048684544,0.6110751270115016,0.6063569682151589,0.4172660677624868
en,LogisticRegression,title_and_5_sentences,16,SMOTE,LogisticRegression_SMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6282654981571402,0.460078462287787,0.0776699029126213,0.7189781910350452,0.5963518808714425,0.5819070904645477,0.402442254140095
en,LogisticRegression,title_and_first_paragraph,17,SVMSMOTE,LogisticRegression_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6176467790887882,0.4401725237470479,0.029126213592233,0.6685829782928651,0.5016330328501393,0.589242053789731,0.4095202645431173
en,LogisticRegression,title_and_first_sentence_each_paragraph,17,SVMSMOTE,LogisticRegression_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6586645298651945,0.5032685846175888,0.087378640776699,0.722811510348914,0.6202181628896307,0.6234718826405868,0.4605463186058647
en,LogisticRegressionElasticNet,raw_text,21,SMOTE,LogisticRegressionElasticNet_SMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6846722479526453,0.5815961240608205,0.1067961165048543,0.77048292765312,0.7071966335941492,0.6308068459657702,0.5106070235659322
en,LogisticRegressionElasticNet,title,20,SVMSMOTE,LogisticRegressionElasticNet_SVMSMOTE,0.9859906350186606,0.9739789545548864,0.9708029197080292,0.984832995633632,0.9618844802355097,0.9882498453927026,0.9896771325374432,0.603869498297452,0.4648592643003139,0.0970873786407767,0.6642000210812555,0.5201802243291728,0.5599022004889975,0.4278604437810248
en,LogisticRegressionElasticNet,title_and_10_sentences,22,SVMSMOTE,LogisticRegressionElasticNet_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6398645853323007,0.4723062192727827,0.0776699029126213,0.7211636592592665,0.5987788203619514,0.589242053789731,0.41546058428212
en,LogisticRegressionElasticNet,title_and_5_sentences,22,SVMSMOTE,LogisticRegressionElasticNet_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6377183391690987,0.4631249163645002,0.0776699029126213,0.7285505901377956,0.5922608082330809,0.5819070904645477,0.4052323795250399
en,LogisticRegressionElasticNet,title_and_first_paragraph,22,SVMSMOTE,LogisticRegressionElasticNet_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6122571512595083,0.4264878298526297,0.0679611650485436,0.683570837519091,0.5477520389212851,0.5721271393643031,0.3803293319039644
en,LogisticRegressionElasticNet,title_and_first_sentence_each_paragraph,22,SVMSMOTE,LogisticRegressionElasticNet_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6687299846768403,0.5117161124967881,0.0776699029126213,0.7313460959445184,0.6251839146178769,0.6356968215158925,0.4728982247031576
en,LogisticRegressionLasso,raw_text,27,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6448308454245575,0.5256462046601421,0.058252427184466,0.7142594781669258,0.6327645892324787,0.6014669926650367,0.4789122307268735
en,LogisticRegressionLasso,title,25,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,0.9859998189484775,0.9739892530392928,0.9708029197080292,0.9842085034125012,0.9611842001234648,0.9888682745825604,0.9903706138134488,0.5554397288958673,0.4392396920999067,0.0679611650485436,0.6735451691219394,0.5503615716256571,0.4816625916870415,0.379543462405142
en,LogisticRegressionLasso,title_and_10_sentences,27,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6244307907468217,0.5138005519034046,0.0388349514563106,0.6852386056658277,0.6112577711289123,0.58679706601467,0.4631641631268139
en,LogisticRegressionLasso,title_and_5_sentences,27,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6244435587438576,0.4367662427119467,0.0776699029126213,0.6966657378499564,0.5080729344462277,0.5745721271393643,0.3905319920908709
en,LogisticRegressionLasso,title_and_first_paragraph,27,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6154149724275614,0.428913575789386,0.0679611650485436,0.679105926673918,0.5077962884854913,0.5770171149144254,0.3887643769507655
en,LogisticRegressionLasso,title_and_first_sentence_each_paragraph,27,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6551322435808592,0.5461077541297991,0.0679611650485436,0.7018026499195577,0.6293930374184212,0.6234718826405868,0.5028876010168336
en,LogisticRegressionRidge,raw_text,32,SVMSMOTE,LogisticRegressionRidge_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.699878589399998,0.6158614120509437,0.087378640776699,0.7610585489039722,0.7169696035749562,0.6601466992665037,0.5618465575706096
en,LogisticRegressionRidge,title,26,BorderlineSMOTE,LogisticRegressionRidge_BorderlineSMOTE,0.9802389628011268,0.9675266248286992,0.9708029197080292,0.9658817258462028,0.9412770122819604,0.9962894248608536,0.9980545248402392,0.6104773873594703,0.4733274049200938,0.087378640776699,0.6449901155471217,0.5008507114234534,0.589242053789731,0.4682438363324077
en,LogisticRegressionRidge,title_and_10_sentences,32,SVMSMOTE,LogisticRegressionRidge_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6689557358968384,0.4944525008967492,0.0970873786407767,0.7365163736143078,0.5934792775671063,0.6259168704156479,0.4450069253925133
en,LogisticRegressionRidge,title_and_5_sentences,32,SVMSMOTE,LogisticRegressionRidge_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6426636858214736,0.4648374416821744,0.087378640776699,0.70950959530607,0.5741971377104023,0.6014669926650367,0.4165593806812336
en,LogisticRegressionRidge,title_and_first_paragraph,31,SMOTE,LogisticRegressionRidge_SMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6292931766127331,0.4436969695985073,0.0679611650485436,0.707808198139461,0.5863632223413955,0.5916870415647921,0.3958123502499435
en,LogisticRegressionRidge,title_and_first_sentence_each_paragraph,32,SVMSMOTE,LogisticRegressionRidge_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.658988531759268,0.5003113178568354,0.0970873786407767,0.7366599165175319,0.6320242158477453,0.6161369193154034,0.4507027359399824
en,Multi-label ARAM,title,5,Natively Multilabel,MLARAM,0.0251135203695311,0.0402140141749162,0.0267639902676399,0.0148904507611494,0.0236357316649287,0.0841063698206555,0.1428571428571428,0.0143148537323088,0.0320008493921537,0.0,0.0080708334322406,0.0180305131761442,0.0635696821515892,0.1428571428571428
en,Multilabel k Nearest Neighbours,raw_text,5,Natively Multilabel,MLkNN,0.7805682363981081,0.6961453646993322,0.194647201946472,0.829227818111828,0.7995779963671269,0.7649969078540507,0.6591948503116353,0.6377840573321188,0.5003424417292092,0.0679611650485436,0.6772912360748976,0.6069584876614555,0.6259168704156479,0.4760685129594015
en,Multilabel k Nearest Neighbours,title,6,Natively Multilabel,MLkNN,0.8435507464342876,0.8626796865060706,0.4209245742092457,0.9615166488828932,0.9550858361748372,0.7872603586889301,0.818874148820794,0.4018770405912333,0.2909674172302981,0.0194174757281553,0.5624303768336533,0.382056479885271,0.3691931540342298,0.2785436054090143
en,Multilabel k Nearest Neighbours,title_and_10_sentences,5,Natively Multilabel,MLkNN,0.846222132826257,0.8361981071415557,0.3795620437956204,0.8566777720716345,0.8169466912022295,0.8620902906617193,0.8873936207581276,0.5527479027438456,0.3993761370793333,0.0,0.5833775902927121,0.4188517628637894,0.5476772616136919,0.3996005461872577
en,Multilabel k Nearest Neighbours,title_and_5_sentences,5,Natively Multilabel,MLkNN,0.815438568812681,0.7969345128896608,0.2725060827250608,0.8793524912993468,0.817063105866218,0.7841682127396413,0.8121266209272424,0.5401181353090401,0.4009402664283106,0.0485436893203883,0.6306153229547813,0.444437717900317,0.4938875305623472,0.3987465654314971
en,Multilabel k Nearest Neighbours,title_and_first_paragraph,5,Natively Multilabel,MLkNN,0.7579695153167808,0.6165921751699913,0.1897810218978102,0.8422032070784449,0.8493616175501353,0.7458256029684601,0.5868916364357751,0.5600986464542325,0.3761640118660649,0.0485436893203883,0.5839012271011631,0.4200206912116645,0.5696821515892421,0.3854080569170482
en,Multilabel k Nearest Neighbours,title_and_first_sentence_each_paragraph,5,Natively Multilabel,MLkNN,0.7983824188500656,0.7397062988519194,0.316301703163017,0.8279490791307792,0.8128531092243051,0.8188002473716759,0.7637062803943815,0.5332219007851641,0.4107852428073584,0.029126213592233,0.6141467790110546,0.5158318979854063,0.5232273838630807,0.4102126201907988
en,NaiveBayes,raw_text,39,SMOTE,ComplementNaiveBayes_SMOTE,0.8408101347242111,0.7685262720499271,0.2092457420924574,0.7998058087530389,0.6931648021585076,0.9103277674706246,0.924988267498278,0.7188823652534764,0.5837435996697378,0.029126213592233,0.7070850443395194,0.5352858937059566,0.7603911980440098,0.7364496315347975
en,NaiveBayes,title,36,Random Oversampling,NaiveBayes_ROS,0.8692580518030177,0.7959133541149488,0.3236009732360097,0.8245946319349932,0.7096457325902882,0.9424860853432282,0.9605886349960407,0.6310752023000885,0.4943347971456925,0.029126213592233,0.6262677817574301,0.4516904254616679,0.6674816625916871,0.6330683410556865
en,NaiveBayes,title_and_10_sentences,37,Random Oversampling,ComplementNaiveBayes_ROS,0.8722108010848777,0.8078425321246521,0.316301703163017,0.8263691682620439,0.7268899435653651,0.943104514533086,0.9584165823495212,0.7115330312087358,0.5848986732207572,0.0388349514563106,0.7006320761448801,0.5370626508220493,0.7506112469437652,0.7281858084042715
en,NaiveBayes,title_and_5_sentences,38,Random Oversampling,NaiveBayes_ROS,0.8936343365533834,0.8320698662474778,0.3600973236009732,0.854624728642013,0.7576753671659541,0.95299938157081,0.9658239831429069,0.7178006688258938,0.5786473021899567,0.0388349514563106,0.7086571734499266,0.5336824362021397,0.7530562347188264,0.7180418891765014
en,NaiveBayes,title_and_first_paragraph,37,Random Oversampling,ComplementNaiveBayes_ROS,0.8932207859894193,0.8257990597580207,0.3795620437956204,0.8555119004558349,0.7504968930200641,0.95299938157081,0.9657210320011114,0.6946483266901894,0.5486880075868943,0.029126213592233,0.6972139412032025,0.5152874630827541,0.7188264058679706,0.6722628174662361
en,NaiveBayes,title_and_first_sentence_each_paragraph,38,Random Oversampling,NaiveBayes_ROS,0.8557013933698474,0.7832718721649725,0.2384428223844282,0.8056211681402158,0.6985044010540012,0.9356833642547928,0.9517444765936828,0.7134457180043228,0.5868487013270423,0.0194174757281553,0.698028256127669,0.5345911827506641,0.7603911980440098,0.7446718149502544
en,RandomForest,raw_text,43,Random Oversampling,RandomForest_ROS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6563489912728988,0.4617216347838119,0.145631067961165,0.7493260769800154,0.5805662502936565,0.60880195599022,0.4088200468452331
en,RandomForest,title,41,Random Oversampling,RandomForest_ROS,0.9819673127704056,0.9694680439459428,0.9708029197080292,0.97096498958793,0.94664685252575,0.9944341372912802,0.9963208216502252,0.5807306147689933,0.4053904200643997,0.0679611650485436,0.6984902296464136,0.5090450460640642,0.5183374083129584,0.3611495143903192
en,RandomForest,title_and_10_sentences,45,SVMSMOTE,RandomForest_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.654405706663899,0.4357582088812525,0.145631067961165,0.7879981489921515,0.6076887091258006,0.6039119804400978,0.3814114639752357
en,RandomForest,title_and_5_sentences,43,Random Oversampling,RandomForest_ROS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6317640430630634,0.4196925136871725,0.116504854368932,0.7364051150712647,0.5485681059864792,0.5770171149144254,0.36651362796531
en,RandomForest,title_and_first_paragraph,43,Random Oversampling,RandomForest_ROS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6159923477185492,0.4219323747154369,0.0776699029126213,0.7141235231136519,0.5413111731139927,0.5672371638141809,0.3764796101970997
en,RandomForest,title_and_first_sentence_each_paragraph,43,Random Oversampling,RandomForest_ROS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6625621064138574,0.4962930782940823,0.1359223300970873,0.8084066097234873,0.7605015617358054,0.6039119804400978,0.4188850847584452
en,RidgeClassifier,raw_text,50,SVMSMOTE,RidgeClassifier_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6892720554529328,0.5959881769522395,0.0776699029126213,0.7481242071069691,0.7005965327185121,0.6528117359413202,0.5459480706735313
en,RidgeClassifier,title,44,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0.9784421805961812,0.9663474865067038,0.9708029197080292,0.9611493981325084,0.9381714222198484,0.9975262832405688,0.9988662131519276,0.6015059605179629,0.46252270871531,0.0776699029126213,0.6452336806876819,0.4934613204840404,0.5696821515892421,0.4475696917832135
en,RidgeClassifier,title_and_10_sentences,50,SVMSMOTE,RidgeClassifier_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6597225115361172,0.5005937246693549,0.0776699029126213,0.7198536782298295,0.6030933582021122,0.6210268948655256,0.4510231539622638
en,RidgeClassifier,title_and_5_sentences,46,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6357063606998983,0.4556754040295513,0.087378640776699,0.7223964615440077,0.5871306444464299,0.58679706601467,0.3990640846904968
en,RidgeClassifier,title_and_first_paragraph,50,SVMSMOTE,RidgeClassifier_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6397227812854839,0.4615825169669492,0.0388349514563106,0.6901909389500815,0.5519381304160095,0.6136919315403423,0.4242580882850168
en,RidgeClassifier,title_and_first_sentence_each_paragraph,50,SVMSMOTE,RidgeClassifier_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6562214476927998,0.4852503920101843,0.087378640776699,0.7214392008081326,0.5562328892028894,0.6136919315403423,0.4458512492241264
en,SVM,raw_text,53,Random Oversampling,SVM_rbf_ROS,0.998449347482712,0.9986592402179096,0.9878345498783456,0.999384015194292,0.9997176736307172,0.9975262832405688,0.9976122343262218,0.5694106226631364,0.3577015791678142,0.0970873786407767,0.718903853667964,0.5242072602274835,0.5354523227383863,0.320715593683906
en,SVM,title,51,Random Oversampling,SVM_rbf_ROS,0.9832715389844082,0.9717711799395888,0.9683698296836984,0.9814719093686296,0.9568235843241696,0.9863945578231292,0.9905121406044703,0.4674925342132449,0.2888138414870116,0.0485436893203883,0.6309553550823331,0.5056804814887969,0.4498777506112469,0.2568434277271913
en,SVM,title_and_10_sentences,55,SVMSMOTE,SVM_rbf_SVMSMOTE,0.98501223444723,0.966125698276322,0.8905109489051095,0.9981616864777306,0.9988420657546936,0.974025974025974,0.9394367194412644,0.5227608957832106,0.3440580031972268,0.058252427184466,0.6438700501059222,0.4629353388450424,0.4792176039119804,0.2976351578801401
en,SVM,title_and_5_sentences,53,Random Oversampling,SVM_rbf_ROS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.489065614239791,0.2775895094503239,0.058252427184466,0.712337180700227,0.4728107205180643,0.4572127139364303,0.2489680527716753
en,SVM,title_and_first_paragraph,53,Random Oversampling,SVM_rbf_ROS,0.9996900330581248,0.9998262078554048,0.9975669099756692,1.0,1.0,0.9993815708101422,0.9996532593619972,0.4721368363049746,0.2804041145072883,0.058252427184466,0.7591815597697193,0.579587300098136,0.4278728606356968,0.2402013790659773
en,SVM,title_and_first_sentence_each_paragraph,53,Random Oversampling,SVM_rbf_ROS,0.9978125967344622,0.998193057127157,0.9829683698296836,1.0,1.0,0.9956709956709956,0.9964243927593444,0.5413037929657555,0.3240487685587055,0.0776699029126213,0.6987129372889427,0.4972484412139585,0.5158924205378973,0.2955021718811941
en,XGBoost,raw_text,60,SVMSMOTE,XGBoost_narrow_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6478087765608043,0.4696404607797638,0.1067961165048543,0.6963565272256513,0.5251233118483792,0.6136919315403423,0.4329522748273774
en,XGBoost,title,57,SMOTE,XGBoost_narrow_SMOTE,0.8607930038200727,0.8303211894111645,0.5060827250608273,0.9313749687867988,0.9330097640692528,0.8101422387136673,0.7600779466398053,0.5258189719070651,0.3710413339518512,0.029126213592233,0.6356838931664275,0.5004737742201046,0.4792176039119804,0.3276999958176971
en,XGBoost,title_and_10_sentences,60,SVMSMOTE,XGBoost_narrow_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616084550670833,0.4798514440243763,0.087378640776699,0.7170811816893067,0.6717147177588537,0.5696821515892421,0.4205899746587891
en,XGBoost,title_and_5_sentences,60,SVMSMOTE,XGBoost_narrow_SVMSMOTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6153377401596835,0.4063560026503109,0.058252427184466,0.663579034290946,0.4617418146545607,0.5843520782396088,0.3757912492369634
